stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022014015010003,Stenungsunds station,58.071973,11.823673,0,9021014015010000,1B
9022014015010004,Stenungsunds station,58.072017,11.823279,0,9021014015010000,D
9022014015010005,Stenungsunds station,58.071731,11.822999,0,9021014015010000,E
9022014015010006,Stenungsunds station,58.071445,11.822668,0,9021014015010000,F
9022014015010007,Stenungsunds station,58.071799,11.823196,0,9021014015010000,B
9022014015010008,Stenungsunds station,58.071569,11.822962,0,9021014015010000,C
9022014015010009,Stenungsunds station,58.072084,11.823459,0,9021014015010000,A
9022014015010010,Stenungsunds station,58.072050,11.823174,0,9021014015010000,G
9022014015010011,Stenungsunds station,58.071848,11.822972,0,9021014015010000,H
9022014015010023,Stenungsunds station,58.071927,11.822931,0,9021014015010000,X
9022014015010081,Stenungsunds station,58.069564,11.821852,0,9021014015010000,81
9022014015010082,Stenungsunds station,58.075011,11.826915,0,9021014015010000,82
9022014015010090,Stenungsunds station,58.072204,11.823907,0,9021014015010000,-
9022014015012001,Stenungstorg,58.068459,11.819015,0,9021014015012000,A
9022014015012002,Stenungstorg,58.068231,11.818883,0,9021014015012000,B
9022014015012023,Stenungstorg,58.068481,11.819166,0,9021014015012000,X
9022014015013001,Borealis kracker,58.081759,11.830099,0,9021014015013000,A
9022014015013002,Borealis kracker,58.082546,11.830301,0,9021014015013000,B
9022014015017001,Borealis polyeten administration,58.077872,11.835347,0,9021014015017000,A
9022014015017002,Borealis polyeten administration,58.077855,11.835366,0,9021014015017000,B
9022014015018001,Stripplekärr södra,58.097370,11.874410,0,9021014015018000,A
9022014015018002,Stripplekärr södra,58.097331,11.874634,0,9021014015018000,B
9022014015019001,Hallerna ängen,58.048082,11.851833,0,9021014015019000,A
9022014015019002,Hallerna ängen,58.047404,11.850248,0,9021014015019000,B
9022014015020001,Brudhammar,58.066514,11.835437,0,9021014015020000,A
9022014015020002,Brudhammar,58.066345,11.835164,0,9021014015020000,B
9022014015021001,Söbacken,58.070285,11.836375,0,9021014015021000,A
9022014015021002,Söbacken,58.069960,11.836336,0,9021014015021000,B
9022014015022001,Nyborg,58.071268,11.833625,0,9021014015022000,A
9022014015022002,Nyborg,58.071305,11.834029,0,9021014015022000,B
9022014015023001,Doterödsvägen,58.070417,11.828663,0,9021014015023000,A
9022014015023002,Doterödsvägen,58.070528,11.829162,0,9021014015023000,B
9022014015024001,Doteröds industriområde,58.074089,11.838617,0,9021014015024000,A
9022014015024002,Doteröds industriområde,58.074092,11.838769,0,9021014015024000,B
9022014015025001,Bergsvägen,58.065676,11.841532,0,9021014015025000,A
9022014015025002,Bergsvägen,58.065390,11.840489,0,9021014015025000,B
9022014015026001,Gröteröd,58.083163,11.850812,0,9021014015026000,A
9022014015026002,Gröteröd,58.083166,11.850913,0,9021014015026000,B
9022014015027001,Järnblästen,58.089737,11.889351,0,9021014015027000,A
9022014015027002,Järnblästen,58.089656,11.889341,0,9021014015027000,B
9022014015028001,Ribbetegen,58.094648,11.904268,0,9021014015028000,A
9022014015028002,Ribbetegen,58.094714,11.904364,0,9021014015028000,B
9022014015029001,Stripplekärr,58.097065,11.886896,0,9021014015029000,A
9022014015029002,Stripplekärr,58.097135,11.886806,0,9021014015029000,B
9022014015030001,Hasselbackevägen,58.060405,11.842439,0,9021014015030000,A
9022014015030002,Hasselbackevägen,58.060833,11.843757,0,9021014015030000,B
9022014015032001,Hasselbacken,58.062568,11.845928,0,9021014015032000,A
9022014015032002,Hasselbacken,58.062652,11.846073,0,9021014015032000,B
9022014015033001,Uppegårdsvägen,58.065460,11.846215,0,9021014015033000,A
9022014015033002,Uppegårdsvägen,58.065272,11.846605,0,9021014015033000,B
9022014015037001,Kopperskolan,58.067802,11.844991,0,9021014015037000,A
9022014015038001,Hantverkaregatan,58.072510,11.846373,0,9021014015038000,A
9022014015038002,Hantverkaregatan,58.071883,11.847531,0,9021014015038000,B
9022014015039001,Tveten,58.044028,11.908293,0,9021014015039000,A
9022014015040002,Vårlöksvägen,58.063626,11.860029,0,9021014015040000,B
9022014015041002,Solvändevägen,58.060815,11.867754,0,9021014015041000,B
9022014015042002,Ängskrassevägen,58.062153,11.866620,0,9021014015042000,B
9022014015043002,Vitmossevägen,58.062977,11.855558,0,9021014015043000,B
9022014015044002,Kattfotsvägen,58.063166,11.853015,0,9021014015044000,B
9022014015046001,Shell Ekbacken,58.068538,11.854730,0,9021014015046000,A
9022014015046002,Shell Ekbacken,58.068332,11.854748,0,9021014015046000,B
9022014015048001,Övergård,58.050537,11.856635,0,9021014015048000,A
9022014015048002,Övergård,58.050578,11.856835,0,9021014015048000,B
9022014015049002,Bäckmans väg,58.049739,11.826275,0,9021014015049000,B
9022014015050001,Nösnäs,58.055819,11.822141,0,9021014015050000,A
9022014015050002,Nösnäs,58.055754,11.822062,0,9021014015050000,B
9022014015051001,Gymnasiet,58.058016,11.826609,0,9021014015051000,A
9022014015051002,Gymnasiet,58.058001,11.826356,0,9021014015051000,B
9022014015052001,Stenungsund Arena,58.056775,11.823345,0,9021014015052000,A
9022014015052002,Stenungsund Arena,58.056662,11.823134,0,9021014015052000,B
9022014015053001,Stenungsön,58.065351,11.805809,0,9021014015053000,A
9022014015053002,Stenungsön,58.065277,11.804306,0,9021014015053000,B
9022014015054001,Nösnässkolan,58.056721,11.827656,0,9021014015054000,A
9022014015055001,Lasshammar västra,58.087945,11.866139,0,9021014015055000,A
9022014015055002,Lasshammar västra,58.087938,11.866190,0,9021014015055000,B
9022014015056001,Lasshammar östra,58.089512,11.869514,0,9021014015056000,A
9022014015056002,Lasshammar östra,58.089495,11.869567,0,9021014015056000,B
9022014015057001,Evenås västra,58.089995,11.873104,0,9021014015057000,A
9022014015057002,Evenås västra,58.089978,11.873123,0,9021014015057000,B
9022014015058001,Evenås östra,58.088918,11.875371,0,9021014015058000,A
9022014015058002,Evenås östra,58.088900,11.875355,0,9021014015058000,B
9022014015059001,Timmervik,57.975713,11.783411,0,9021014015059000,A
9022014015060001,Strandnorum,58.042646,11.819752,0,9021014015060000,A
9022014015060002,Strandnorum,58.043633,11.818240,0,9021014015060000,B
9022014015061001,Oscars väg,57.974949,11.786947,0,9021014015061000,A
9022014015061002,Oscars väg,57.974951,11.787032,0,9021014015061000,B
9022014015063001,Strandkärr,58.030729,11.830248,0,9021014015063000,A
9022014015063002,Strandkärr,58.031189,11.829598,0,9021014015063000,B
9022014015064001,Äggestorpsvägen,58.035608,11.829816,0,9021014015064000,A
9022014015064002,Äggestorpsvägen,58.035607,11.829782,0,9021014015064000,B
9022014015065002,Oasen,58.069707,11.820397,0,9021014015065000,B
9022014015066002,Kommunhuset,58.070901,11.817119,0,9021014015066000,B
9022014015067002,Badhustorget,58.072373,11.815936,0,9021014015067000,B
9022014015068001,Strandplan,58.073518,11.820380,0,9021014015068000,A
9022014015070001,Ärtvivelvägen,58.054058,11.854715,0,9021014015070000,A
9022014015070002,Ärtvivelvägen,58.053832,11.855040,0,9021014015070000,B
9022014015071001,Norums kyrka,58.055375,11.850174,0,9021014015071000,A
9022014015071002,Norums kyrka,58.055078,11.851268,0,9021014015071000,B
9022014015072001,Bollstensvägen,58.057326,11.870960,0,9021014015072000,A
9022014015072002,Bollstensvägen,58.058025,11.870881,0,9021014015072000,B
9022014015073001,Håldalen,58.057029,11.841143,0,9021014015073000,A
9022014015073002,Håldalen,58.056802,11.842129,0,9021014015073000,B
9022014015074001,Kornvivelvägen,58.052637,11.861604,0,9021014015074000,A
9022014015075001,Torpsvägen,58.054980,11.865502,0,9021014015075000,A
9022014015075002,Torpsvägen,58.055302,11.866152,0,9021014015075000,B
9022014015078001,Grinnerås,58.083905,11.855006,0,9021014015078000,A
9022014015078002,Grinnerås,58.083861,11.855060,0,9021014015078000,B
9022014015079001,Bergegård,58.038381,11.829672,0,9021014015079000,A
9022014015079002,Bergegård,58.038613,11.830296,0,9021014015079000,B
9022014015080001,Kärr,58.060734,11.887890,0,9021014015080000,A
9022014015080002,Kärr,58.060455,11.889339,0,9021014015080000,B
9022014015081001,Järnklätt,58.061627,11.903499,0,9021014015081000,A
9022014015081002,Järnklätt,58.061217,11.905111,0,9021014015081000,B
9022014015084001,Munkeröds industriområde,58.063714,11.871231,0,9021014015084000,A
9022014015084002,Munkeröds industriområde,58.063696,11.871233,0,9021014015084000,B
9022014015086001,Hyvelvägen,58.063462,11.873797,0,9021014015086000,A
9022014015086002,Hyvelvägen,58.062916,11.874252,0,9021014015086000,B
9022014015087002,Sylvägen,58.061689,11.876259,0,9021014015087000,B
9022014015088001,Hallernaskolan,58.049003,11.843310,0,9021014015088000,A
9022014015088002,Hallernaskolan,58.049993,11.840103,0,9021014015088000,B
9022014015088003,Hallernaskolan,58.049358,11.841702,0,9021014015088000,C
9022014015088004,Hallernaskolan,58.049274,11.841913,0,9021014015088000,D
9022014015088005,Hallernaskolan,58.049198,11.842106,0,9021014015088000,E
9022014015088006,Hallernaskolan,58.049131,11.842298,0,9021014015088000,F
9022014015088007,Hallernaskolan,58.049055,11.842508,0,9021014015088000,G
9022014015090001,Grössbacke,58.059890,11.911534,0,9021014015090000,A
9022014015090002,Grössbacke,58.059461,11.912775,0,9021014015090000,B
9022014015095002,Stora Askerön,58.096800,11.767669,0,9021014015095000,B
9022014015100001,Tåsteröd,58.089574,11.992548,0,9021014015100000,A
9022014015101001,Prästgärde,58.088224,11.980681,0,9021014015101000,A
9022014015102001,Övre Härgusseröd,58.078876,11.951612,0,9021014015102000,A
9022014015102002,Övre Härgusseröd,58.078840,11.951225,0,9021014015102000,B
9022014015103001,Dal,58.069487,11.960011,0,9021014015103000,A
9022014015103002,Dal,58.069216,11.959967,0,9021014015103000,B
9022014015104001,Tjurbacken,58.061140,11.962349,0,9021014015104000,A
9022014015104002,Tjurbacken,58.061091,11.962201,0,9021014015104000,B
9022014015105001,Daffinseröd,58.061188,11.936265,0,9021014015105000,A
9022014015105002,Daffinseröd,58.061051,11.936175,0,9021014015105000,B
9022014015109001,Strandkärr hav,58.030560,11.828535,0,9021014015109000,A
9022014015110001,Jordhammar,58.099380,11.844747,0,9021014015110000,A
9022014015110002,Jordhammar,58.099706,11.845584,0,9021014015110000,B
9022014015111001,Ödsmåls kyrka,58.102779,11.850253,0,9021014015111000,A
9022014015111002,Ödsmåls kyrka,58.102865,11.850466,0,9021014015111000,B
9022014015112001,Ekenäs,58.106008,11.851088,0,9021014015112000,A
9022014015112002,Ekenäs,58.106994,11.850950,0,9021014015112000,B
9022014015112003,Ekenäs,58.106544,11.851669,0,9021014015112000,C
9022014015113001,Keramiken,58.115724,11.854697,0,9021014015113000,A
9022014015113002,Keramiken,58.115619,11.854843,0,9021014015113000,B
9022014015114001,Krontofta,58.122089,11.855869,0,9021014015114000,A
9022014015114002,Krontofta,58.122084,11.856022,0,9021014015114000,B
9022014015115001,Gamleberg,58.124432,11.857956,0,9021014015115000,A
9022014015115002,Gamleberg,58.125145,11.858063,0,9021014015115000,B
9022014015116001,Apleröd,58.120751,11.854815,0,9021014015116000,A
9022014015116002,Apleröd,58.120407,11.854726,0,9021014015116000,B
9022014015117001,Stenungsön nedre,58.069499,11.807406,0,9021014015117000,A
9022014015118001,Starrkärr,58.119130,11.854346,0,9021014015118000,A
9022014015118002,Starrkärr,58.118307,11.854504,0,9021014015118000,B
9022014015120001,Kolhättans färjeläge,58.133989,11.844980,0,9021014015120000,A
9022014015120002,Kolhättans färjeläge,58.134000,11.845047,0,9021014015120000,B
9022014015120003,Kolhättans färjeläge,58.134435,11.843021,0,9021014015120000,C
9022014015121001,Viddesgärde,58.130914,11.850741,0,9021014015121000,A
9022014015121002,Viddesgärde,58.131112,11.850757,0,9021014015121000,B
9022014015123001,Korsgård,58.127816,11.855194,0,9021014015123000,A
9022014015123002,Korsgård,58.127655,11.856329,0,9021014015123000,B
9022014015127001,ICA Kvantum,58.075852,11.827468,0,9021014015127000,A
9022014015127002,ICA Kvantum,58.075844,11.827536,0,9021014015127000,B
9022014015130001,Hällesdalen,58.148151,11.866727,0,9021014015130000,A
9022014015130002,Hällesdalen,58.148144,11.866778,0,9021014015130000,B
9022014015131001,Stubbehagen,58.150561,11.880319,0,9021014015131000,A
9022014015131002,Stubbehagen,58.150609,11.881930,0,9021014015131000,B
9022014015132001,Gullborgavägen,58.153853,11.886304,0,9021014015132000,A
9022014015132002,Gullborgavägen,58.154190,11.886462,0,9021014015132000,B
9022014015133001,Tegen,58.157994,11.885449,0,9021014015133000,A
9022014015134001,Ekenässkolan,58.107807,11.853663,0,9021014015134000,A
9022014015135001,Antennen,58.149619,11.874520,0,9021014015135000,A
9022014015135002,Antennen,58.149786,11.875083,0,9021014015135000,B
9022014015136001,Rödsvägen,58.137414,11.865003,0,9021014015136000,A
9022014015136002,Rödsvägen,58.136900,11.865320,0,9021014015136000,B
9022014015139001,Skröperöd,58.150335,11.911636,0,9021014015139000,A
9022014015139002,Skröperöd,58.150291,11.911691,0,9021014015139000,B
9022014015140001,Käderöd,58.137306,11.906188,0,9021014015140000,A
9022014015140002,Käderöd,58.137272,11.906293,0,9021014015140000,B
9022014015141001,Rinnela,58.149682,11.908786,0,9021014015141000,A
9022014015141002,Rinnela,58.149601,11.908793,0,9021014015141000,B
9022014015142001,Öröd,58.126283,11.898260,0,9021014015142000,A
9022014015142002,Öröd,58.127164,11.899746,0,9021014015142000,B
9022014015144001,Tappen Stenungsön,58.063476,11.801312,0,9021014015144000,A
9022014015145001,Stora Åregren,58.118685,11.893316,0,9021014015145000,A
9022014015145002,Stora Åregren,58.119136,11.894873,0,9021014015145000,B
9022014015148001,Spekeröds berg,58.043769,11.945570,0,9021014015148000,A
9022014015149001,Ålkistebacken,58.034043,11.957499,0,9021014015149000,A
9022014015150001,Berg västra,58.109103,11.857370,0,9021014015150000,A
9022014015150002,Berg västra,58.109108,11.857573,0,9021014015150000,B
9022014015151001,Lunna,58.112137,11.882117,0,9021014015151000,A
9022014015151002,Lunna,58.112114,11.882272,0,9021014015151000,B
9022014015152001,Åh,58.113771,11.889022,0,9021014015152000,A
9022014015152002,Åh,58.113727,11.889043,0,9021014015152000,B
9022014015153001,Berg östra,58.110148,11.871729,0,9021014015153000,A
9022014015153002,Berg östra,58.110147,11.872051,0,9021014015153000,B
9022014015154001,Dälenevägen,58.132289,11.902801,0,9021014015154000,A
9022014015154002,Dälenevägen,58.132414,11.903113,0,9021014015154000,B
9022014015155001,Olles väg,58.113229,11.892568,0,9021014015155000,A
9022014015155002,Olles väg,58.113193,11.892588,0,9021014015155000,B
9022014015156001,Bräcke,58.113547,11.897890,0,9021014015156000,A
9022014015156002,Bräcke,58.113503,11.897911,0,9021014015156000,B
9022014015157001,Skår,58.114594,11.904337,0,9021014015157000,A
9022014015157002,Skår,58.114636,11.904588,0,9021014015157000,B
9022014015161001,AGA Vattenfall,58.086224,11.831077,0,9021014015161000,A
9022014015161002,AGA Vattenfall,58.086871,11.831427,0,9021014015161000,B
9022014015163001,Hallekullen,58.033661,11.922541,0,9021014015163000,A
9022014015164001,Anvik,58.013597,11.978626,0,9021014015164000,A
9022014015164002,Anvik,58.013603,11.978524,0,9021014015164000,B
9022014015165001,Stötten,58.016728,11.925893,0,9021014015165000,A
9022014015165002,Stötten,58.016710,11.925912,0,9021014015165000,B
9022014015166001,Hålt,58.017876,12.004517,0,9021014015166000,A
9022014015168001,Brunås,58.000211,11.909315,0,9021014015168000,A
9022014015169001,Hagenvägen,58.013267,11.865140,0,9021014015169000,A
9022014015169002,Hagenvägen,58.013268,11.865173,0,9021014015169000,B
9022014015170001,Hagen,58.009914,11.893678,0,9021014015170000,A
9022014015171001,Smundstorp ridklubb,58.012058,11.856202,0,9021014015171000,A
9022014015171002,Smundstorp ridklubb,58.011998,11.856326,0,9021014015171000,B
9022014015172001,Groland,58.014487,11.866862,0,9021014015172000,A
9022014015172002,Groland,58.014460,11.867203,0,9021014015172000,B
9022014015173001,Strandkärr tunnel,58.030810,11.830987,0,9021014015173000,A
9022014015174001,Fråstorp,58.030574,11.835582,0,9021014015174000,A
9022014015174002,Fråstorp,58.030565,11.835566,0,9021014015174000,B
9022014015175001,Skotthed,57.988035,11.857362,0,9021014015175000,A
9022014015177001,Toröd,58.002370,11.869344,0,9021014015177000,A
9022014015177002,Toröd,58.002289,11.869368,0,9021014015177000,B
9022014015178001,Gilltorp,57.992486,11.835002,0,9021014015178000,A
9022014015178002,Gilltorp,57.992532,11.835387,0,9021014015178000,B
9022014015179001,Saxeröd,58.003689,11.853618,0,9021014015179000,A
9022014015179002,Saxeröd,58.003617,11.853608,0,9021014015179000,B
9022014015180001,Saxeröd vägskäl,58.007267,11.838420,0,9021014015180000,A
9022014015180002,Saxeröd vägskäl,58.007238,11.838338,0,9021014015180000,B
9022014015181001,Skröperöd östra,58.151773,11.920556,0,9021014015181000,A
9022014015183001,Baggehög,57.968638,11.798659,0,9021014015183000,A
9022014015183002,Baggehög,57.968675,11.798673,0,9021014015183000,B
9022014015185001,Sävelycke,57.978227,11.816482,0,9021014015185000,A
9022014015185002,Sävelycke,57.978245,11.816464,0,9021014015185000,B
9022014015186001,Källsby,57.984366,11.818628,0,9021014015186000,A
9022014015188001,Mällby,58.045657,11.932120,0,9021014015188000,A
9022014015189001,Rossås,58.038604,11.966313,0,9021014015189000,A
9022014015190001,Svenshagen,58.037568,11.945201,0,9021014015190000,A
9022014015191001,Trolleröd,57.969888,11.904232,0,9021014015191000,A
9022014015192001,Vulseröd,57.996020,11.853530,0,9021014015192000,A
9022014015192002,Vulseröd,57.995988,11.853668,0,9021014015192000,B
9022014015193001,Porsån,58.003077,11.913351,0,9021014015193000,A
9022014015194001,Lurås,58.024486,11.995545,0,9021014015194000,A
9022014015194002,Lurås,58.024477,11.995562,0,9021014015194000,B
9022014015195001,Sävelycke västra,57.976571,11.809930,0,9021014015195000,A
9022014015196001,Råhagen,58.025625,11.934819,0,9021014015196000,A
9022014015196002,Råhagen,58.025588,11.934738,0,9021014015196000,B
9022014015198001,Hardsten,58.041556,11.904575,0,9021014015198000,A
9022014015198002,Hardsten,58.041623,11.904349,0,9021014015198000,B
9022014015199001,Duvås,58.011039,11.877239,0,9021014015199000,A
9022014015199002,Duvås,58.011114,11.876996,0,9021014015199000,B
9022014015206001,Solgården,58.063667,11.817169,0,9021014015206000,A
9022014015206002,Solgården,58.062731,11.816032,0,9021014015206000,B
9022014015207001,Stenungsund vårdcentral,58.066392,11.818657,0,9021014015207000,A
9022014015207002,Stenungsund vårdcentral,58.065752,11.818578,0,9021014015207000,B
9022014015207003,Stenungsund vårdcentral,58.065952,11.818306,0,9021014015207000,C
9022014015207004,Stenungsund vårdcentral,58.066247,11.818246,0,9021014015207000,D
9022014015210001,Ucklums skola,58.085116,11.957001,0,9021014015210000,A
9022014015212001,Härgusseröd,58.078299,11.948930,0,9021014015212000,A
9022014015212002,Härgusseröd,58.079791,11.950058,0,9021014015212000,B
9022014015212003,Härgusseröd,58.078563,11.949806,0,9021014015212000,C
9022014015213001,Sandbacka,58.080539,11.945243,0,9021014015213000,A
9022014015214001,Älgberget,58.076417,11.933788,0,9021014015214000,A
9022014015220001,Buxerödsvägen,58.073146,11.940532,0,9021014015220000,A
9022014015220002,Buxerödsvägen,58.073557,11.941549,0,9021014015220000,B
9022014015222001,Brunåsvägen,58.070853,11.936369,0,9021014015222000,A
9022014015222002,Brunåsvägen,58.070976,11.936630,0,9021014015222000,B
9022014015230001,Hålkekärr,58.062158,11.920224,0,9021014015230000,A
9022014015230002,Hålkekärr,58.062200,11.920475,0,9021014015230000,B
9022014015231001,Smedseröd,58.067010,11.928710,0,9021014015231000,A
9022014015231002,Smedseröd,58.066681,11.928128,0,9021014015231000,B
9022014015240001,Grössbyn,58.089809,11.964578,0,9021014015240000,A
9022014015240002,Grössbyn,58.090439,11.965763,0,9021014015240000,B
9022014015240003,Grössbyn,58.089749,11.963955,0,9021014015240000,C
9022014015240004,Grössbyn,58.089805,11.964052,0,9021014015240000,D
9022014015241001,Högen,58.092461,11.971006,0,9021014015241000,A
9022014015241002,Högen,58.092282,11.970681,0,9021014015241000,B
9022014015242001,Sylväster,58.094142,11.975581,0,9021014015242000,A
9022014015242002,Sylväster,58.094267,11.975927,0,9021014015242000,B
9022014015244001,Nordäng,58.094676,11.958359,0,9021014015244000,A
9022014015244002,Nordäng,58.094634,11.958482,0,9021014015244000,B
9022014015245001,Intaget,58.098706,11.962684,0,9021014015245000,A
9022014015245002,Intaget,58.098700,11.962803,0,9021014015245000,B
9022014015246001,Skälbergshagen,58.107512,11.962597,0,9021014015246000,A
9022014015246002,Skälbergshagen,58.107506,11.962716,0,9021014015246000,B
9022014015247001,Skogen,58.116077,11.960322,0,9021014015247000,A
9022014015247002,Skogen,58.116028,11.960547,0,9021014015247000,B
9022014015248001,Svartehallen,58.118132,11.957582,0,9021014015248000,A
9022014015248002,Svartehallen,58.118312,11.957567,0,9021014015248000,B
9022014015249001,Sågen,58.122144,11.955813,0,9021014015249000,A
9022014015249002,Sågen,58.122296,11.955817,0,9021014015249000,B
9022014015250001,Sköllunga,58.104587,11.987396,0,9021014015250000,A
9022014015250002,Sköllunga,58.104250,11.987203,0,9021014015250000,B
9022014015251001,Sköllunga södra,58.099343,11.981506,0,9021014015251000,A
9022014015251002,Sköllunga södra,58.099744,11.982135,0,9021014015251000,B
9022014015252001,Sköllunga norra,58.107685,11.989953,0,9021014015252000,A
9022014015252002,Sköllunga norra,58.107289,11.989935,0,9021014015252000,B
9022014015253001,Västra Röd,58.079664,11.973719,0,9021014015253000,A
9022014015253002,Västra Röd,58.079640,11.973840,0,9021014015253000,B
9022014015254001,Norra Röd,58.080357,11.987403,0,9021014015254000,A
9022014015254002,Norra Röd,58.080221,11.987364,0,9021014015254000,B
9022014015255001,Lilla Kamperöd,58.071179,12.007140,0,9021014015255000,A
9022014015255002,Lilla Kamperöd,58.071091,12.007215,0,9021014015255000,B
9022014015256001,Broan,58.079585,12.033751,0,9021014015256000,A
9022014015256002,Broan,58.079489,12.033894,0,9021014015256000,B
9022014015260001,Tönnerödsvägen,58.113218,11.988671,0,9021014015260000,A
9022014015260002,Tönnerödsvägen,58.113926,11.987813,0,9021014015260000,B
9022014015261001,Rågården,58.118800,11.985278,0,9021014015261000,A
9022014015261002,Rågården,58.119400,11.985584,0,9021014015261000,B
9022014015271001,Stubberödsvägen,58.124242,11.984716,0,9021014015271000,A
9022014015271002,Stubberödsvägen,58.124714,11.984524,0,9021014015271000,B
9022014015275001,Gamla Svenshögens skola,58.139427,11.946826,0,9021014015275000,A
9022014015276001,Bua,58.131514,11.933571,0,9021014015276000,A
9022014015277001,Panneröd,58.139040,11.931088,0,9021014015277000,A
9022014015277002,Panneröd,58.139040,11.931071,0,9021014015277000,B
9022014015278001,Svenshögens idrottsplats,58.138305,11.945001,0,9021014015278000,A
9022014015278002,Svenshögens idrottsplats,58.138315,11.945035,0,9021014015278000,B
9022014015280001,Svenshögens station,58.144923,11.935766,0,9021014015280000,1
9022014015280002,Svenshögens station,58.144964,11.935966,0,9021014015280000,2
9022014015280003,Svenshögens station,58.145361,11.936051,0,9021014015280000,C
9022014015280081,Svenshögens station,58.141861,11.938867,0,9021014015280000,81
9022014015280082,Svenshögens station,58.146610,11.934176,0,9021014015280000,82
9022014015281001,Svenshögens sjukhus,58.139857,11.942625,0,9021014015281000,A
9022014015281002,Svenshögens sjukhus,58.139973,11.942581,0,9021014015281000,B
9022014015282001,Kalvhagen,58.127206,11.949520,0,9021014015282000,A
9022014015282002,Kalvhagen,58.127225,11.949586,0,9021014015282000,B
9022014015283001,Oskarshem,58.124247,11.955073,0,9021014015283000,A
9022014015283002,Oskarshem,58.124302,11.955136,0,9021014015283000,B
9022014015284001,Aspliden,58.134757,11.965017,0,9021014015284000,A
9022014015284002,Aspliden,58.134732,11.965121,0,9021014015284000,B
9022014015285001,Huveröd,58.130234,11.975884,0,9021014015285000,A
9022014015285002,Huveröd,58.130155,11.975959,0,9021014015285000,B
9022014015289001,Amdal norra,58.143325,11.976507,0,9021014015289000,A
9022014015289002,Amdal norra,58.143501,11.976713,0,9021014015289000,B
9022014015290001,Amdal,58.140094,11.975915,0,9021014015290000,A
9022014015290002,Amdal,58.140215,11.976091,0,9021014015290000,B
9022014015291001,Gränsen,58.148225,11.977706,0,9021014015291000,A
9022014015291002,Gränsen,58.148886,11.978313,0,9021014015291000,B
9022014015300001,Stora Höga station,58.019400,11.836231,0,9021014015300000,1
9022014015300002,Stora Höga station,58.019416,11.836145,0,9021014015300000,2
9022014015300003,Stora Höga station,58.019951,11.835979,0,9021014015300000,C
9022014015300004,Stora Höga station,58.018985,11.834727,0,9021014015300000,D
9022014015300005,Stora Höga station,58.019305,11.835664,0,9021014015300000,E
9022014015300081,Stora Höga station,58.016889,11.834997,0,9021014015300000,81
9022014015300082,Stora Höga station,58.022067,11.837554,0,9021014015300000,82
9022014015300090,Stora Höga station,58.019408,11.836197,0,9021014015300000,-
9022014015310001,Stora Höga,58.016251,11.832140,0,9021014015310000,A
9022014015310002,Stora Höga,58.016175,11.831960,0,9021014015310000,B
9022014015312001,Berg,58.023505,11.837918,0,9021014015312000,A
9022014015312002,Berg,58.022417,11.837167,0,9021014015312000,B
9022014015316001,Stora Högaskolan,58.009735,11.825993,0,9021014015316000,A
9022014015318001,Lunden,57.992162,11.957923,0,9021014015318000,A
9022014015318002,Lunden,57.992159,11.958160,0,9021014015318000,B
9022014015320001,Anrås södra,58.003299,11.827783,0,9021014015320000,A
9022014015320002,Anrås södra,58.002225,11.826896,0,9021014015320000,B
9022014015321001,Lundbyvägen,58.008606,11.830479,0,9021014015321000,A
9022014015321002,Lundbyvägen,58.007383,11.829724,0,9021014015321000,B
9022014015321003,Lundbyvägen,58.007613,11.831397,0,9021014015321000,C
9022014015323001,Jörlanda skola,57.985127,11.828934,0,9021014015323000,A
9022014015324001,Rannekullen,57.977567,11.888157,0,9021014015324000,A
9022014015324002,Rannekullen,57.977528,11.888058,0,9021014015324000,B
9022014015328001,Jordal västra,57.977149,11.909729,0,9021014015328000,A
9022014015328002,Jordal västra,57.977122,11.909715,0,9021014015328000,B
9022014015329001,Raröd,57.978549,11.868886,0,9021014015329000,A
9022014015329002,Raröd,57.978477,11.868875,0,9021014015329000,B
9022014015330001,Jörlanda,57.987985,11.830373,0,9021014015330000,A
9022014015330002,Jörlanda,57.987132,11.831125,0,9021014015330000,B
9022014015330003,Jörlanda,57.986712,11.829809,0,9021014015330000,C
9022014015330004,Jörlanda,57.986746,11.829704,0,9021014015330000,D
9022014015330005,Jörlanda,57.986503,11.828998,0,9021014015330000,E
9022014015331001,Jörlanda kyrka,57.983049,11.826004,0,9021014015331000,A
9022014015331002,Jörlanda kyrka,57.982442,11.825093,0,9021014015331000,B
9022014015332001,Torödsvägen,57.991927,11.829855,0,9021014015332000,A
9022014015332002,Torödsvägen,57.990736,11.830062,0,9021014015332000,B
9022014015335001,Ranebo,57.976010,11.954861,0,9021014015335000,A
9022014015335002,Ranebo,57.975965,11.954882,0,9021014015335000,B
9022014015336001,Ranebogård,57.976301,11.947156,0,9021014015336000,A
9022014015336002,Ranebogård,57.976212,11.947180,0,9021014015336000,B
9022014015337001,Jordal östra,57.976285,11.924471,0,9021014015337000,A
9022014015337002,Jordal östra,57.976248,11.924457,0,9021014015337000,B
9022014015338001,Trollerödsvägen,57.975815,11.899237,0,9021014015338000,A
9022014015338002,Trollerödsvägen,57.975757,11.899056,0,9021014015338000,B
9022014015339001,Rannekärr,57.975466,11.893397,0,9021014015339000,A
9022014015339002,Rannekärr,57.975421,11.893418,0,9021014015339000,B
9022014015340001,Håby,57.971556,11.837289,0,9021014015340000,A
9022014015340002,Håby,57.973020,11.835062,0,9021014015340000,B
